,Date,AAPL_return,MSFT_return
1,2017-12-28,0.01087254693871362,0.002102067806613706
2,2017-12-27,-0.0028096483011292557,-0.00011666569458498416
3,2017-12-26,-0.0001758654047971061,-0.0036234041162671064
4,2017-12-22,0.02569734549528443,0.0012872273733398184
5,2017-12-21,0.0,-0.00011695222514941287
6,2017-12-20,-0.003778342026405895,0.00023389077407531223
7,2017-12-19,0.00108916861350515,0.003618329013338798
8,2017-12-18,0.010713574095455687,0.0063875718024264385
9,2017-12-15,-0.01455962229092235,0.005426325154558958
10,2017-12-14,-0.009535164271679252,-0.02518496175360622
11,2017-12-13,0.0002902841902588419,0.007762918306941942
12,2017-12-12,-0.0033142455548480663,0.002691161748221295
13,2017-12-11,0.005633490520909149,-0.004098126454464454
14,2017-12-08,-0.01929658752130892,-0.012633735544806592
15,2017-12-07,0.00048402997208526295,-0.020042675116759414
16,2017-12-06,-0.0026118161049785704,0.0035094124479461398
17,2017-12-05,0.003720659836253313,-0.014479780879877512
18,2017-12-04,0.0009427292708572122,-0.006270383856909563
19,2017-12-01,0.007334637546366795,0.038470934967071296
20,2017-11-30,0.004666091872229059,-0.0010686933273858165
21,2017-11-29,-0.013887077537484417,-0.00990993722917729
22,2017-11-28,0.020961211178549197,0.018309868311420126
23,2017-11-27,0.005876269933718874,-0.011970513309407451
24,2017-11-24,0.005042123785901712,-0.0072997392294908104
25,2017-11-22,-5.715428801591378e-05,-0.001803210201894524
26,2017-11-21,-0.010456860580884842,0.007312866012864033
27,2017-11-20,-0.01841973271714752,-0.014316033973206053
28,2017-11-17,0.0009996178764346232,-0.0015764266891667917
29,2017-11-16,0.005567779951232887,0.00966191091173689
30,2017-11-15,-0.011876205199558497,-0.002647732922441001
31,2017-11-14,0.0132779108373087,0.007763550489923052
32,2017-11-13,0.01523298402056104,-0.0014287417598854836
33,2017-11-10,0.00401560888384242,-0.0007151370984206637
34,2017-11-09,0.006903464872307921,0.0026196728484872696
35,2017-11-07,-0.0061022744895168676,0.0021382759394571434
36,2017-11-06,-0.003208620182459282,0.0023705119551385287
37,2017-11-03,-0.010093813169218787,-0.003914363577025599
38,2017-11-02,-0.025778709426447097,-0.0010702183077512585
39,2017-11-01,-0.007283614289655907,-0.010404925539859193
40,2017-10-31,0.012800460552489788,0.0
41,2017-10-30,-0.01381961474279916,0.008499482543441529
42,2017-10-27,-0.022258856329673934,-0.0009540847473864139
43,2017-10-26,-0.03520303586859818,-0.06214707833989321
44,2017-10-25,-0.00640506945706389,-0.0016519477674999186
45,2017-10-24,0.004433748351909361,0.0029208224460602274
46,2017-10-23,-0.005937387761821036,-0.0003804933776730529
47,2017-10-20,-6.403483497201165e-05,-0.00025374270625185593
48,2017-10-19,-0.0011533287624303987,-0.011485578022800572
49,2017-10-18,0.023944895205207734,-0.0038580294767181543
50,2017-10-17,0.004434320103708745,-0.0002577319601826272
51,2017-10-16,-0.003683475368145688,0.0007729966888301577
52,2017-10-13,-0.018241424790896583,-0.002062653818833269
53,2017-10-12,-0.006326101802689184,-0.004786245473562218
54,2017-10-11,0.003519440522877645,-0.00911820828353782
55,2017-10-10,-0.00416067170868389,-0.0017025739166157189
56,2017-10-09,-0.0003849361695058524,0.0
57,2017-10-06,-0.0034711097395835836,-0.003808527815816116
58,2017-10-05,0.000579355644001142,-0.00039481477119637196
59,2017-10-04,-0.012558091321919136,-0.016992311146147826
60,2017-10-03,0.006684643643535345,-0.005773765620053401
61,2017-10-02,-0.004346563656540035,0.004702097734489843
