Date,AAPL,GOOG,IBM,MSFT
2006-10-02,9.620553372520599,,63.265259118725005,20.974969375034
2006-10-03,9.519027361776699,,63.095253536630004,20.982635665011
2006-10-04,9.687380620098901,,64.215744873165,21.419614193657
2006-10-05,9.6166979543911,,64.076649396905,21.404281613705002
2006-10-06,9.5383044524242,,64.246654979001,21.365950163822998
2006-10-09,9.590995166861,,64.911222254463,21.25095581418
2006-10-10,9.485613737987501,,65.05804525718099,21.227956944251
2006-10-11,9.4110756541502,,65.05804525718099,21.112962594607
2006-10-12,9.671958947580801,,65.45214910658301,21.634270312992
2006-10-13,9.6411156025447,,66.518547757907,21.749264662635998
2006-10-16,9.689950898851901,,67.005381924815,21.810594982446
2006-10-17,9.5473004280598,,67.190842559828,21.80292869247
2006-10-18,9.5781437730959,,69.408642653522,21.864259012279998
2006-10-19,10.151315935017001,,69.439552759358,21.687934342826
2006-10-20,10.274689315162,,69.918659399807,21.795262402494
2006-10-23,10.468745361014,,70.753232257365,21.810594982446
2006-10-24,10.416054646577999,,70.699139572152,21.68026805285
2006-10-25,10.497018427297,,70.961875471754,21.703266922779
2006-10-26,10.562560535499001,,70.737777204447,21.733932082684003
2006-10-27,10.333805726481,,70.135030140655,21.726265792707
2006-10-30,10.335090865858,,70.706867098611,21.871925302256
2006-10-31,10.419910064707,,71.34825179469699,22.009918521829
2006-11-01,10.173163304418,,70.938692892377,22.086581421591
2006-11-02,10.150030795641,,70.845962574871,22.055916261686
2006-11-03,10.061356178661999,,70.637319360482,22.025251101781002
2006-11-06,10.243845970126,,71.55689500908599,22.10958029152
2006-11-07,10.346657120246,,71.440982112203,22.193909481259
2006-11-08,10.595974159288,,71.780993276394,22.216908351188003
2006-11-09,10.710351563797,,71.64919968251701,22.431564470523
2006-11-10,10.682078497514,,71.13753043570401,22.416231890570003
2006-11-13,10.840150640824001,,71.37785993042,22.500561080309
2006-11-14,10.923684700297,,72.32367278058899,22.48407855686
2006-11-15,10.801596459529,,72.184126622367,22.400614727946
2006-11-16,11.002078202263998,,72.463218938811,22.669852885734
2006-11-17,11.0329215473,,72.72680612656299,22.616005254176002
2006-11-20,11.112600188643999,,72.292662523207,22.992938675079003
2006-11-21,11.386334875839,,72.16086892933001,23.016016231461002
2006-11-22,11.606093709222,,72.501981760539,23.016016231461002
2006-11-24,11.77573210692,,72.370188166663,22.892935930758
2006-11-27,11.507137977231,,70.897200940989,22.677545404527997
2006-11-28,11.798864615698,,70.819675297533,22.608312735382
2006-11-29,11.797579476321001,,70.951468891409,22.746778073673
2006-11-30,11.779587525050001,,71.26157146523501,22.585235179001003
2006-12-01,11.735892786249002,,70.742149654076,22.400614727946
2006-12-04,11.710189998719,,72.494229196194,22.562157622619
2006-12-05,11.729467089366,,73.246227937722,22.408307246739998
2006-12-06,11.544407019149,,72.967135621278,22.300611983625004
2006-12-07,11.185853133104,,73.05241382908001,22.192916720510002
2006-12-08,11.342640137038,,72.76556894829099,22.616005254176002
2006-12-11,11.405611966487,,72.595012532687,22.723700517291004
2006-12-12,11.070190589219001,,72.967135621278,22.639082810558
2006-12-13,11.444166147782,,73.471052303746,22.731393036085
2006-12-14,11.379909178957,,73.928453600139,23.13140401337
2006-12-15,11.273242610707,,73.881938214065,23.223714238897
2006-12-18,10.984086250992998,,73.990474114904,22.992938675079003
2006-12-19,11.092037958619,,74.424617718261,23.069863863019
