Date,AAPL,MSFT
2006-10-03,-0.01753139581378879,-0.02061183077620211
2006-10-04,0.00732311374672185,0.0007160759346201255
2006-10-05,0.008185218459822098,0.0017924364003488785
2006-10-06,-0.005508915510852096,0.005396667172115389
2006-10-09,0.011048347361339474,0.0010828371388429884
2006-10-10,0.007889050708980404,0.0054318438823697714
2006-10-11,-0.02734361209231008,-0.024391453124142627
2006-10-12,0.0031940405115467195,-0.0053013023960997935
2006-10-13,-0.005052530360168145,-0.0028159117515780562
2006-10-16,0.01483092185019385,0.00035155563728793876
2006-10-17,-0.0032253757298839805,-0.002808990611053
2006-10-18,-0.05811953328268827,0.00809721023262525
2006-10-19,-0.012080177103681276,-0.004936540349452171
2006-10-20,-0.018710662940270642,-0.0007032349094080433
2006-10-23,0.00504585403851175,0.0059933195439523185
2006-10-24,-0.007742925674643779,-0.001060258095447099
2006-10-25,-0.006224466304019383,-0.0014119310499519993
2006-10-26,0.021895093600352553,0.0003527959112610765
2006-10-27,-0.0001243549091180819,-0.006681930962881176
2006-10-30,-0.00817342011463591,-0.006289328907582536
2006-10-31,0.023965200849427843,-0.00347705496343948
2006-11-01,0.002276464875851817,0.0013893715329796827
2006-11-02,0.008774774938692057,0.001391304572257297
2006-11-03,-0.017975167520029686,-0.0038214394255588337
2006-11-06,-0.009986351872014427,-0.00380689160226457
2006-11-07,-0.023810648693711623,-0.001035732873542871
2006-11-08,-0.010736576988700345,-0.009615458699435144
2006-11-09,0.0026432792033240582,0.0006837607104221514
2006-11-10,-0.01468946220098874,-0.0037549113925362397
2006-11-13,-0.0076764474983520535,0.0007328067678011377
2006-11-14,0.0112393966356895,0.003719037337965146
2006-11-15,-0.018390238899781978,-0.011947573421126376
2006-11-16,-0.002799488589078368,0.002378122404986691
2006-11-17,-0.007195945628913228,-0.016529301951213517
2006-11-20,-0.024334324638635416,-0.001003176810438092
2006-11-21,-0.01911633865171999,0.0
2006-11-22,-0.014510532714351721,0.005361943141385373
2006-11-24,0.023073276164245704,0.009453142643744332
2006-11-27,-0.02503577134280871,0.003057586890334617
2006-11-28,0.00010892652920566609,-0.006105853433565337
2006-11-29,0.0015262185454601217,0.007127130118040381
2006-11-30,0.0037162574193671293,0.008207980417851826
2006-12-01,0.0021925025226586163,-0.0071856596608883515
2006-12-04,-0.001644827389809468,0.006842312018027718
2006-12-05,0.015903151287688214,0.00481762803777324
2006-12-06,0.03155121213347948,0.00484094997944995
2006-12-07,-0.013919220733797439,-0.018884681390502207
2006-12-08,-0.005536424514144007,-0.004750602758592399
2006-12-11,0.02984954872956454,0.003730714857838631
2006-12-12,-0.033224130109695375,-0.004069181606714708
2006-12-13,0.005630645506803634,-0.017444253148341513
2006-12-14,0.0094174406791583,-0.003982746718298988
2006-12-15,0.025984486371783102,0.009986767422895459
2006-12-18,-0.009780029053597676,-0.003340016465098149
2006-12-19,0.018121732831435564,-0.00332889788101984
2006-12-20,0.02218867125884619,0.0036623979674886243
2006-12-21,0.008479760079078224,0.011405692246570828
2006-12-22,0.008429589955778806,-0.011739192333039595
2006-12-26,-0.00012267680805500217,-0.000999833444363004
2006-12-27,0.008005461806752203,0.0013333335308317415
2006-12-28,-0.04792420258877982,0.004010700563439785
2006-12-29,0.012334122208390731,0.0
2007-01-03,-0.021952964699183716,0.0016758844210343626
2007-01-04,0.007146653345368521,0.005719107262096614
2007-01-05,-0.004926118336034356,-0.00973652143671303
2007-01-08,-0.07979967790119788,-0.0010018367844194002
2007-01-09,-0.04674586342426597,0.010063821939227075
2007-01-10,0.012448293526595055,-0.034463317883343704
2007-01-11,0.012393814773759221,-0.016475901689544534
2007-01-12,-0.02587250509424616,0.0016033352801536399
2007-01-16,0.02239093803900948,0.001927401817332983
2007-01-17,0.06392785981449463,0.0032206147000682743
2007-01-18,0.006420025429910408,-0.003542106424428077
2007-01-19,0.019511144357690344,0.012615402630092434
2007-01-22,0.012638582052409426,-0.0006508298309837022
2007-01-23,-0.011601058182711848,-0.011321485960220392
2007-01-24,0.005203827875049575,0.020800229914756257
2007-01-25,0.010138174581655118,-0.004914014802426475
2007-01-26,-0.006537497017095726,0.002290202211567125
2007-01-29,0.004548378008672027,0.0016390759283117613
2007-01-30,-0.0021018223524527837,-0.012390116116542864
2007-01-31,0.011615077492246852,0.009768882636689971
2007-02-01,-0.00011800106219191402,0.012181220579585761
2007-02-02,0.00960348835511915,0.01939860160523119
2007-02-05,-0.0024986627313131706,0.003382953158635395
2007-02-06,-0.023489042337114,0.004755443744357942
2007-02-07,-0.0003481692137968895,0.0037523496185366567
2007-02-08,0.0343497919399525,0.009615458699430977
2007-02-09,-0.019150154057963113,0.0013812156892097419
2007-02-12,0.0021228926477099325,-0.0058570365541970185
2007-02-13,-0.007058852839594276,-0.013354076211336604
2007-02-14,0.0010556566577183942,-0.002038736689823286
2007-02-15,0.00446954402020211,0.02474353038356854
2007-02-16,-0.01253457517055729,-0.0031266309993935506
2007-02-20,-0.037697210595767666,-0.017876034623797953
2007-02-21,-0.003469311296825403,-0.0013619341567480065
2007-02-22,0.004927773439048114,0.01681288531245516
2007-02-23,0.004726544923540853,-0.005865119452415444
2007-02-26,0.05471291442551436,0.04215587307695604
2007-02-27,-0.008069344841730604,-0.010706740394431638
2007-02-28,-0.028545073187663618,0.0028439407721401267
2007-03-01,0.01913434616605812,0.011817505477542472
2007-03-02,-0.01059697251105647,0.007597229810344455
2007-03-05,-0.02143341543101713,-0.010115669709555885
2007-03-06,0.005343654350422952,0.007936549595732376
2007-03-07,-0.0031868909285052084,0.010558991239485675
2007-03-08,0.00034096721366599057,0.0014652017273100034
2007-03-09,-0.021368334405694828,-0.005847969882398532
2007-03-12,0.01649221202665695,0.026589454189248084
2007-03-13,-0.017937700686677154,-0.025130664725606038
2007-03-14,0.004789227843183794,0.004389180418756334
2007-03-15,-0.00022326412238213284,-0.001831166964692739
2007-03-16,-0.017043351898561213,-0.018129575597834995
2007-03-19,-0.003833310646570883,-0.0003592599284149779
2007-03-20,-0.02579047719433406,-0.024131760079855846
2007-03-21,-0.0009583134417659168,0.008804423840579414
2007-03-22,0.004693842626878878,0.008882630796620784
2007-03-23,-0.02460915232785713,-0.007112405515811713
2007-03-26,0.004077157913925989,0.017876772102977275
2007-03-27,0.023530497410174732,0.0028901754222447154
2007-03-28,-0.005454850682981786,-0.003971841292972546
2007-03-29,0.009000382197343617,-0.004315001301406881
2007-03-30,-0.007933146236925679,0.004675426607160453
2007-04-02,-0.009035405609601347,-0.004675426607160331
2007-04-03,0.00243682909166871,-0.022353245780749594
2007-04-04,-0.004339779237746424,-0.001752848827438161
2007-04-05,0.010938355755679077,-0.0007002801406538154
2007-04-09,-0.0063863974379946955,0.005968071075538832
2007-04-10,0.017769681868170756,0.010263760248685616
2007-04-11,0.00432947964943394,-0.015181227130246121
2007-04-12,0.021378877060789774,-0.0024496950132985415
2007-04-13,-0.013100864426572866,-0.0041855659291730775
2007-04-16,0.011882635138046105,-0.004168119962949124
2007-04-17,-0.0005532503598477834,0.008703275128329847
2007-04-18,0.001439088088017994,-0.003141912167473161
2007-04-19,-0.00772460252387346,-0.011436617462762463
2007-04-20,-0.027538600613350755,0.008304545996807477
2007-04-23,0.0028915682797448303,-0.00034740316485838864
2007-04-24,-0.02235654230489619,-0.0069228383094842695
2007-04-25,-0.03596902464794706,-0.0037872312438806833
2007-04-26,-0.010867484696943888,-0.0344512287542601
2007-04-27,0.0012016824999765343,0.005994023940223228
2007-04-30,0.003312092153042568,-0.008398170175926147
